Trail Name,Bottom Elev (ft),Top Elev (ft),Vertical Drop (ft),Difficulty,Resort,Slope Length (ft),Average Steepness
Fireberry Glade,11030.0,11519.0,492.0,Green,Winter Park,1900.8,0.25883838383838387
Freeriders,10394.0,10974.0,581.0,Green,Winter Park,1584.0,0.3667929292929293
Gambler,10039.0,10696.0,653.0,Green,Winter Park,2006.4,0.3254585326953748
Gandy Dancer,9915.0,10679.0,764.0,Green,Winter Park,2164.7999999999997,0.352919438285292
Golden Spike,10226.0,10932.0,705.0,Green,Winter Park,1742.4,0.4046143250688705
Hughes,9659.0,10692.0,1030.0,Green,Winter Park,4012.8,0.2566786283891547
Iron Horse Trail,10335.0,10879.0,545.0,Green,Winter Park,1425.6000000000001,0.3822951739618406
Johnstone Junction,10702.0,11240.0,538.0,Green,Winter Park,1742.4,0.3087695133149678
Kinnikinnic,10846.0,11348.0,502.0,Green,Winter Park,2112.0,0.23768939393939395
Larkspur,10948.0,11929.0,981.0,Green,Winter Park,3695.9999999999995,0.26542207792207795
Left Hand,10705.0,11407.0,702.0,Green,Winter Park,3484.8,0.20144628099173553
Little Pierre,9600.0,10180.0,581.0,Green,Winter Park,1478.4,0.3929924242424242
Little Raven,10610.0,11362.0,751.0,Green,Winter Park,2112.0,0.3555871212121212
Little Ten,10679.0,10919.0,240.0,Green,Winter Park,633.6,0.3787878787878788
Long Haul,9921.0,10614.0,689.0,Green,Winter Park,1531.1999999999998,0.4499738766980147
Lower Columbine,10440.0,10807.0,367.0,Green,Winter Park,1161.6,0.3159435261707989
Lower Egress,9905.0,10315.0,410.0,Green,Winter Park,4171.2,0.09829305715381666
Lower Engeldive,9501.0,9708.0,207.0,Green,Winter Park,950.4,0.2178030303030303
Lower Hughes,9094.0,9715.0,620.0,Green,Winter Park,2217.6,0.2795815295815296
Lower Jabberwocky,9990.0,10177.0,187.0,Green,Winter Park,633.6,0.2951388888888889
Lower Pioneer Express Trail,9698.0,9948.0,249.0,Green,Winter Park,1214.4,0.2050395256916996
Lupin,10948.0,11480.0,535.0,Green,Winter Park,2059.2000000000003,0.25980963480963476
Medicine Man,10541.0,11342.0,804.0,Green,Winter Park,2376.0,0.3383838383838384
Mid Boiler,9711.0,9961.0,249.0,Green,Winter Park,686.4,0.36276223776223776
Mid Jabberwocky,10171.0,10367.0,197.0,Green,Winter Park,633.6,0.3109217171717172
Mulligans Mile,9721.0,10272.0,551.0,Green,Winter Park,1425.6000000000001,0.3865039281705948
Narrow Gauge,10784.0,11093.0,312.0,Green,Winter Park,1108.8,0.2813852813852814
Needle's Eye,9613.0,10381.0,764.0,Green,Winter Park,2059.2000000000003,0.371017871017871
Norwegian,9360.0,9715.0,354.0,Green,Winter Park,792.0,0.44696969696969696
Outhouse,9767.0,10653.0,886.0,Green,Winter Park,2270.4,0.3902396053558844
Outrigger,9908.0,10614.0,705.0,Green,Winter Park,1953.6,0.3608722358722359
Over'n'Underwood,9656.0,10125.0,469.0,Green,Winter Park,1267.2,0.3701073232323232
Phantom Bridge,10279.0,10955.0,673.0,Green,Winter Park,1689.6000000000001,0.39831912878787873
Pine Cliffs,10758.0,11135.0,377.0,Green,Winter Park,792.0,0.476010101010101
Pony Express Trail,9495.0,10262.0,768.0,Green,Winter Park,2059.2000000000003,0.37296037296037293
Railbender,9639.0,10889.0,1250.0,Green,Winter Park,3379.2000000000003,0.36991003787878785
Rainbow Cut,9449.0,10456.0,1004.0,Green,Winter Park,3484.8,0.28810835629017445
Rettas Run,9836.0,10679.0,843.0,Green,Winter Park,2323.2,0.3628615702479339
Riflesight Nourch,9564.0,10482.0,919.0,Green,Winter Park,2534.4,0.3626104797979798
Rollover,10915.0,11227.0,312.0,Green,Winter Park,1003.2,0.31100478468899523
Roundhouse Face,10348.0,10535.0,187.0,Green,Winter Park,580.8,0.321969696969697
Runaway,10295.0,10863.0,568.0,Green,Winter Park,1478.4,0.38419913419913415
Sharpnose,10472.0,10814.0,341.0,Green,Winter Park,1267.2,0.2690972222222222
Short Haul,9990.0,10469.0,479.0,Green,Winter Park,1161.6,0.4123622589531681
Sidetrack,10866.0,11201.0,335.0,Green,Winter Park,1320.0,0.2537878787878788
Sky Pilot,10948.0,11355.0,407.0,Green,Winter Park,1953.6,0.20833333333333334
Sleeper,9577.0,11030.0,1453.0,Green,Winter Park,4963.2,0.2927546744036106
Sleeper Hollow,9636.0,10049.0,410.0,Green,Winter Park,1320.0,0.3106060606060606
Sluice Box,10833.0,11106.0,269.0,Green,Winter Park,792.0,0.33964646464646464
South Basin,10955.0,11273.0,318.0,Green,Winter Park,1478.4,0.2150974025974026
Sterling Way,10358.0,11004.0,646.0,Green,Winter Park,1636.8,0.394672531769306
Super Gauge Trail,9462.0,11125.0,1667.0,Green,Winter Park,1.08,1543.5185185185185
Thunderbird,10322.0,11493.0,1175.0,Green,Winter Park,1.06,1108.4905660377358
Thunderbird Traverse,10823.0,11079.0,256.0,Green,Winter Park,2745.6,0.09324009324009325
Trestle,10026.0,10919.0,892.0,Green,Winter Park,3537.6000000000004,0.2521483491632745
Tweedle Dum,9718.0,10154.0,433.0,Green,Winter Park,1584.0,0.27335858585858586
Upper Arrowhead Loop,10489.0,11060.0,571.0,Green,Winter Park,2112.0,0.2703598484848485
Upper Egress,10318.0,10945.0,630.0,Green,Winter Park,1.31,480.91603053435114
Upper Mary Jane,10518.0,10879.0,361.0,Green,Winter Park,1108.8,0.3255772005772006
Upper Pioneer Express Trail,10157.0,10689.0,531.0,Green,Winter Park,1953.6,0.27180589680589684
Vista Dome Cutoff,9944.0,10135.0,190.0,Green,Winter Park,633.6,0.29987373737373735
Willet's Way,10840.0,11312.0,472.0,Green,Winter Park,1900.8,0.24831649831649832
Alphabet Chutes,11329.0,11703.0,371.0,Green,Winter Park,950.4,0.39036195286195285
Awe Chute,10659.0,10965.0,305.0,Green,Winter Park,686.4,0.44434731934731936
Baldy's Chute,10610.0,10915.0,302.0,Green,Winter Park,528.0,0.571969696969697
Hole-In-The-Wall,10489.0,10846.0,358.0,Green,Winter Park,1320.0,0.27121212121212124
Jeff's Chute,10587.0,10886.0,299.0,Green,Winter Park,580.8,0.5148071625344353
South Headwall,11355.0,11775.0,420.0,Green,Winter Park,1108.8,0.3787878787878788
Vasquez Cirque Access,11726.0,11988.0,266.0,Green,Winter Park,1.73,153.757225433526
Waterfall,10653.0,11017.0,367.0,Green,Winter Park,1003.2,0.36582934609250395
West Headwall,11447.0,11742.0,299.0,Green,Winter Park,633.6,0.47190656565656564
Ash Cat,9790.0,9993.0,203.0,Green,Winter Park,1214.4,0.1671607378129117
Bouncer,9091.0,9098.0,7.0,Green,Winter Park,187.0,0.0374331550802139
Dark Territory,9534.0,9967.0,436.0,Green,Winter Park,2006.4,0.21730462519936203
Discovery Park,9409.0,9449.0,39.0,Green,Winter Park,279.0,0.13978494623655913
Gangway,9534.0,9577.0,43.0,Green,Winter Park,310.0,0.13870967741935483
Rail Yard,10049.0,10407.0,358.0,Green,Winter Park,1689.6000000000001,0.21188446969696967
Re-Railer,9528.0,9678.0,151.0,Green,Winter Park,686.4,0.219988344988345
Sorensen Park,9104.0,9180.0,75.0,Green,Winter Park,207.0,0.36231884057971014
Starter Park,9528.0,9610.0,79.0,Green,Winter Park,432.0,0.18287037037037038
Superpipe,10082.0,10233.0,154.0,Green,Winter Park,528.0,0.2916666666666667
Allan Phipps,9472.0,10026.0,554.0,Blue,Winter Park,2956.8,0.1873647186147186
Big Valley,9557.0,9902.0,344.0,Blue,Winter Park,4118.400000000001,0.08352758352758352
Bill Wilson Way,9442.0,9567.0,125.0,Blue,Winter Park,1267.2,0.09864267676767677
Bobcat,9416.0,9488.0,72.0,Blue,Winter Park,580.8,0.12396694214876033
Corridor,9124.0,9423.0,299.0,Blue,Winter Park,3484.8,0.0858011937557392
Dormouse,10472.0,10804.0,331.0,Blue,Winter Park,2534.4,0.13060290404040403
Easy Way,9508.0,9757.0,246.0,Blue,Winter Park,3168.0,0.07765151515151515
Gunbarrel,10466.0,10686.0,220.0,Blue,Winter Park,2059.2000000000003,0.10683760683760682
Hi-Lonesome Trail,10548.0,11204.0,656.0,Blue,Winter Park,5068.8,0.1294191919191919
Hobo Alley,10922.0,11083.0,161.0,Blue,Winter Park,1003.2,0.1604864433811802
Hookup,10538.0,10804.0,269.0,Blue,Winter Park,1795.2,0.1498440285204991
Jack Kendrick,9475.0,10144.0,669.0,Blue,Winter Park,4382.4,0.15265607886089816
Lower Parkway,9098.0,9370.0,272.0,Blue,Winter Park,1900.8,0.1430976430976431
Lower Village Way,9098.0,11073.0,1975.0,Blue,Winter Park,3.59,550.1392757660167
Lower White Rabbit,9724.0,10164.0,436.0,Blue,Winter Park,2798.4,0.15580331618067467
Mad Tea Party,9888.0,10056.0,171.0,Blue,Winter Park,1108.8,0.15422077922077923
Marmot Flats,9416.0,9573.0,157.0,Blue,Winter Park,1795.2,0.0874554367201426
Mock Turtle,9724.0,9977.0,253.0,Blue,Winter Park,2481.6,0.10195035460992909
Moose Walow,9396.0,9498.0,102.0,Blue,Winter Park,1003.2,0.10167464114832535
Olympia Spur,10886.0,11086.0,200.0,Blue,Winter Park,1372.8,0.1456876456876457
Porcupine,9390.0,9524.0,135.0,Blue,Winter Park,1267.2,0.10653409090909091
Shoo Fly,9459.0,9593.0,135.0,Blue,Winter Park,1425.6000000000001,0.09469696969696968
Ski Papa,9446.0,9580.0,138.0,Blue,Winter Park,1847.9999999999998,0.07467532467532469
Switchyard,10846.0,11198.0,351.0,Blue,Winter Park,2217.6,0.1582792207792208
Tie Siding,9462.0,9577.0,115.0,Blue,Winter Park,1161.6,0.09900137741046833
Tin Horn,9662.0,9777.0,115.0,Blue,Winter Park,897.6,0.12811942959001782
To Village Way,9308.0,9377.0,69.0,Blue,Winter Park,950.4,0.0726010101010101
Turnpike,9094.0,9452.0,361.0,Blue,Winter Park,3854.4,0.09365919468659195
Upper Lonesome Whistle,10456.0,11089.0,630.0,Blue,Winter Park,1.07,588.7850467289719
Upper March Hare,10141.0,10636.0,499.0,Blue,Winter Park,2534.4,0.19689078282828282
Upper Parkway,9370.0,9711.0,338.0,Blue,Winter Park,2587.2,0.13064316635745207
Vista Dome,10056.0,10157.0,102.0,Blue,Winter Park,580.8,0.17561983471074383
Wagon Train,9495.0,9695.0,200.0,Blue,Winter Park,2587.2,0.07730364873222016
Whistlestop,10449.0,11201.0,755.0,Blue,Winter Park,1.58,477.8481012658228
Bellmar Bowl,10922.0,11037.0,115.0,Blue,Winter Park,686.4,0.16754079254079254
Bluebell,10371.0,11214.0,843.0,Blue,Winter Park,4435.2,0.19007034632034633
Buckaroo,9656.0,10249.0,597.0,Blue,Winter Park,4276.8,0.13959034792368125
Butch's Breezeway,9501.0,10112.0,610.0,Blue,Winter Park,2956.8,0.20630411255411255
Corona Way,9590.0,10312.0,722.0,Blue,Winter Park,1.36,530.8823529411765
Cranmer,9472.0,10659.0,1188.0,Blue,Winter Park,1.04,1142.3076923076924
Dilly Dally Valley,9895.0,10066.0,167.0,Blue,Winter Park,1372.8,0.12164918414918416
Edelweiss,10354.0,11204.0,846.0,Blue,Winter Park,1.06,798.1132075471697
Forever Eva,10512.0,11102.0,591.0,Blue,Winter Park,1953.6,0.30251842751842756
Forever Eva Variant,10443.0,11089.0,646.0,Blue,Winter Park,2270.4,0.2845313601127554
Forgot Me Not,10945.0,11975.0,1030.0,Blue,Winter Park,4171.2,0.2469313387034906
Jabberwocky,9869.0,10679.0,810.0,Blue,Winter Park,4276.8,0.1893939393939394
Juniper,10948.0,11834.0,886.0,Blue,Winter Park,3432.0,0.25815850815850816
Larry Sale,9091.0,9669.0,581.0,Blue,Winter Park,2428.8,0.2392127799736495
Lower Arrowhead Loop,9577.0,10486.0,909.0,Blue,Winter Park,3115.2,0.29179506933744226
Lower Lonesome Whistle,9816.0,10449.0,636.0,Blue,Winter Park,4540.8,0.14006342494714588
Lower March Hare,9902.0,10135.0,230.0,Blue,Winter Park,1056.0,0.2178030303030303
Mary Jane,9452.0,10797.0,1348.0,Blue,Winter Park,1.04,1296.1538461538462
Paintbrush,10922.0,11335.0,413.0,Blue,Winter Park,2059.2000000000003,0.20056332556332554
Parry's Peek,10344.0,11985.0,1640.0,Blue,Winter Park,1.53,1071.8954248366013
Primrose,10951.0,11230.0,279.0,Blue,Winter Park,1425.6000000000001,0.1957070707070707
Quick Getaway,10482.0,10676.0,190.0,Blue,Winter Park,792.0,0.2398989898989899
Quickdraw,9783.0,10138.0,354.0,Blue,Winter Park,1531.1999999999998,0.23119122257053296
Rendezvous,9780.0,10052.0,272.0,Blue,Winter Park,2217.6,0.12265512265512266
Rollins Ridge,11030.0,11188.0,161.0,Blue,Winter Park,1214.4,0.13257575757575757
Roundhouse,10390.0,11040.0,653.0,Blue,Winter Park,3537.6000000000004,0.18458842152872001
Shootout,9738.0,10118.0,377.0,Blue,Winter Park,1584.0,0.2380050505050505
Sober Englishman,10479.0,10696.0,217.0,Blue,Winter Park,2692.8,0.08058526440879382
Stagecoach,9905.0,10696.0,791.0,Blue,Winter Park,2851.2000000000003,0.27742704826038156
Sundance,9839.0,10696.0,853.0,Blue,Winter Park,3273.6,0.260569403714565
Tweedle Dee,9724.0,10105.0,381.0,Blue,Winter Park,1584.0,0.24053030303030304
Upper Columbine,10807.0,10938.0,131.0,Blue,Winter Park,950.4,0.13783670033670034
Upper Village Way,11079.0,11972.0,892.0,Blue,Winter Park,1.19,749.5798319327731
White Rabbit,10167.0,10679.0,512.0,Blue,Winter Park,2534.4,0.20202020202020202
Wildwood Glade,11010.0,11158.0,148.0,Blue,Winter Park,633.6,0.2335858585858586
100's,10945.0,11250.0,308.0,Blue,Winter Park,1056.0,0.2916666666666667
Aces And Eights,10039.0,10696.0,653.0,Blue,Winter Park,2006.4,0.3254585326953748
Ambush,9094.0,9567.0,472.0,Blue,Winter Park,1900.8,0.24831649831649832
Balch,9639.0,10666.0,1027.0,Blue,Winter Park,2851.2000000000003,0.360199214365881
Belle Fourche,10745.0,11644.0,899.0,Blue,Winter Park,3484.8,0.2579775022956841
Black Coal,10600.0,11253.0,653.0,Blue,Winter Park,1900.8,0.3435395622895623
Boiler,9672.0,10341.0,666.0,Blue,Winter Park,1795.2,0.3709893048128342
Bradley Bash,9659.0,10689.0,1030.0,Blue,Winter Park,2798.4,0.3680674671240709
Brakeman,9882.0,10387.0,505.0,Blue,Winter Park,1320.0,0.38257575757575757
Brian's Run,9094.0,9734.0,640.0,Blue,Winter Park,1636.8,0.39100684261974583
Calypso,10899.0,11155.0,256.0,Blue,Winter Park,1108.8,0.23088023088023088
Cannonball,9980.0,10617.0,636.0,Blue,Winter Park,1584.0,0.4015151515151515
Cheshire Cat,9826.0,10456.0,630.0,Blue,Winter Park,2587.2,0.24350649350649353
Chuck Wagon,9859.0,10026.0,167.0,Blue,Winter Park,512.0,0.326171875
Coupler,9826.0,10276.0,449.0,Blue,Winter Park,950.4,0.4724326599326599
Derailer,9619.0,11024.0,1404.0,Blue,Winter Park,4804.8,0.2922077922077922
Drunken Frenchman,9879.0,10801.0,922.0,Blue,Winter Park,2587.2,0.35636982065553496
Eagle Wind,10331.0,10807.0,476.0,Blue,Winter Park,2270.4,0.20965468639887244
Eldorado,10994.0,11293.0,299.0,Blue,Winter Park,950.4,0.3146043771043771
Engeldive,9583.0,10046.0,466.0,Blue,Winter Park,1478.4,0.3152056277056277
Feebleminded,9478.0,9925.0,446.0,Blue,Winter Park,1478.4,0.30167748917748916
Fireberry Glade,11030.0,11519.0,492.0,Blue,Winter Park,1900.8,0.25883838383838387
Freeriders,10394.0,10974.0,581.0,Blue,Winter Park,1584.0,0.3667929292929293
Gambler,10039.0,10696.0,653.0,Blue,Winter Park,2006.4,0.3254585326953748
Gandy Dancer,9915.0,10679.0,764.0,Blue,Winter Park,2164.7999999999997,0.352919438285292
Golden Spike,10226.0,10932.0,705.0,Blue,Winter Park,1742.4,0.4046143250688705
Hughes,9659.0,10692.0,1030.0,Blue,Winter Park,4012.8,0.2566786283891547
Iron Horse Trail,10335.0,10879.0,545.0,Blue,Winter Park,1425.6000000000001,0.3822951739618406
Johnstone Junction,10702.0,11240.0,538.0,Blue,Winter Park,1742.4,0.3087695133149678
Kinnikinnic,10846.0,11348.0,502.0,Blue,Winter Park,2112.0,0.23768939393939395
Larkspur,10948.0,11929.0,981.0,Blue,Winter Park,3695.9999999999995,0.26542207792207795
Left Hand,10705.0,11407.0,702.0,Blue,Winter Park,3484.8,0.20144628099173553
Little Pierre,9600.0,10180.0,581.0,Blue,Winter Park,1478.4,0.3929924242424242
Little Raven,10610.0,11362.0,751.0,Blue,Winter Park,2112.0,0.3555871212121212
Little Ten,10679.0,10919.0,240.0,Blue,Winter Park,633.6,0.3787878787878788
Long Haul,9921.0,10614.0,689.0,Blue,Winter Park,1531.1999999999998,0.4499738766980147
Lower Columbine,10440.0,10807.0,367.0,Blue,Winter Park,1161.6,0.3159435261707989
Lower Egress,9905.0,10315.0,410.0,Blue,Winter Park,4171.2,0.09829305715381666
Lower Engeldive,9501.0,9708.0,207.0,Blue,Winter Park,950.4,0.2178030303030303
Lower Hughes,9094.0,9715.0,620.0,Blue,Winter Park,2217.6,0.2795815295815296
Lower Jabberwocky,9990.0,10177.0,187.0,Blue,Winter Park,633.6,0.2951388888888889
Lower Pioneer Express Trail,9698.0,9948.0,249.0,Blue,Winter Park,1214.4,0.2050395256916996
Lupin,10948.0,11480.0,535.0,Blue,Winter Park,2059.2000000000003,0.25980963480963476
Medicine Man,10541.0,11342.0,804.0,Blue,Winter Park,2376.0,0.3383838383838384
Mid Boiler,9711.0,9961.0,249.0,Blue,Winter Park,686.4,0.36276223776223776
Mid Jabberwocky,10171.0,10367.0,197.0,Blue,Winter Park,633.6,0.3109217171717172
Mulligans Mile,9721.0,10272.0,551.0,Blue,Winter Park,1425.6000000000001,0.3865039281705948
Narrow Gauge,10784.0,11093.0,312.0,Blue,Winter Park,1108.8,0.2813852813852814
Needle's Eye,9613.0,10381.0,764.0,Blue,Winter Park,2059.2000000000003,0.371017871017871
Norwegian,9360.0,9715.0,354.0,Blue,Winter Park,792.0,0.44696969696969696
Outhouse,9767.0,10653.0,886.0,Blue,Winter Park,2270.4,0.3902396053558844
Outrigger,9908.0,10614.0,705.0,Blue,Winter Park,1953.6,0.3608722358722359
Over'n'Underwood,9656.0,10125.0,469.0,Blue,Winter Park,1267.2,0.3701073232323232
Phantom Bridge,10279.0,10955.0,673.0,Blue,Winter Park,1689.6000000000001,0.39831912878787873
Pine Cliffs,10758.0,11135.0,377.0,Blue,Winter Park,792.0,0.476010101010101
Pony Express Trail,9495.0,10262.0,768.0,Blue,Winter Park,2059.2000000000003,0.37296037296037293
Railbender,9639.0,10889.0,1250.0,Blue,Winter Park,3379.2000000000003,0.36991003787878785
Rainbow Cut,9449.0,10456.0,1004.0,Blue,Winter Park,3484.8,0.28810835629017445
Rettas Run,9836.0,10679.0,843.0,Blue,Winter Park,2323.2,0.3628615702479339
Riflesight Nourch,9564.0,10482.0,919.0,Blue,Winter Park,2534.4,0.3626104797979798
Rollover,10915.0,11227.0,312.0,Blue,Winter Park,1003.2,0.31100478468899523
Roundhouse Face,10348.0,10535.0,187.0,Blue,Winter Park,580.8,0.321969696969697
Runaway,10295.0,10863.0,568.0,Blue,Winter Park,1478.4,0.38419913419913415
Sharpnose,10472.0,10814.0,341.0,Blue,Winter Park,1267.2,0.2690972222222222
Short Haul,9990.0,10469.0,479.0,Blue,Winter Park,1161.6,0.4123622589531681
Sidetrack,10866.0,11201.0,335.0,Blue,Winter Park,1320.0,0.2537878787878788
Sky Pilot,10948.0,11355.0,407.0,Blue,Winter Park,1953.6,0.20833333333333334
Sleeper,9577.0,11030.0,1453.0,Blue,Winter Park,4963.2,0.2927546744036106
Sleeper Hollow,9636.0,10049.0,410.0,Blue,Winter Park,1320.0,0.3106060606060606
Sluice Box,10833.0,11106.0,269.0,Blue,Winter Park,792.0,0.33964646464646464
South Basin,10955.0,11273.0,318.0,Blue,Winter Park,1478.4,0.2150974025974026
Sterling Way,10358.0,11004.0,646.0,Blue,Winter Park,1636.8,0.394672531769306
Super Gauge Trail,9462.0,11125.0,1667.0,Blue,Winter Park,1.08,1543.5185185185185
Thunderbird,10322.0,11493.0,1175.0,Blue,Winter Park,1.06,1108.4905660377358
Thunderbird Traverse,10823.0,11079.0,256.0,Blue,Winter Park,2745.6,0.09324009324009325
Trestle,10026.0,10919.0,892.0,Blue,Winter Park,3537.6000000000004,0.2521483491632745
Tweedle Dum,9718.0,10154.0,433.0,Blue,Winter Park,1584.0,0.27335858585858586
Upper Arrowhead Loop,10489.0,11060.0,571.0,Blue,Winter Park,2112.0,0.2703598484848485
Upper Egress,10318.0,10945.0,630.0,Blue,Winter Park,1.31,480.91603053435114
Upper Mary Jane,10518.0,10879.0,361.0,Blue,Winter Park,1108.8,0.3255772005772006
Upper Pioneer Express Trail,10157.0,10689.0,531.0,Blue,Winter Park,1953.6,0.27180589680589684
Vista Dome Cutoff,9944.0,10135.0,190.0,Blue,Winter Park,633.6,0.29987373737373735
Willet's Way,10840.0,11312.0,472.0,Blue,Winter Park,1900.8,0.24831649831649832
Alphabet Chutes,11329.0,11703.0,371.0,Blue,Winter Park,950.4,0.39036195286195285
Awe Chute,10659.0,10965.0,305.0,Blue,Winter Park,686.4,0.44434731934731936
Baldy's Chute,10610.0,10915.0,302.0,Blue,Winter Park,528.0,0.571969696969697
Hole-In-The-Wall,10489.0,10846.0,358.0,Blue,Winter Park,1320.0,0.27121212121212124
Jeff's Chute,10587.0,10886.0,299.0,Blue,Winter Park,580.8,0.5148071625344353
South Headwall,11355.0,11775.0,420.0,Blue,Winter Park,1108.8,0.3787878787878788
Vasquez Cirque Access,11726.0,11988.0,266.0,Blue,Winter Park,1.73,153.757225433526
Waterfall,10653.0,11017.0,367.0,Blue,Winter Park,1003.2,0.36582934609250395
West Headwall,11447.0,11742.0,299.0,Blue,Winter Park,633.6,0.47190656565656564
Ash Cat,9790.0,9993.0,203.0,Blue,Winter Park,1214.4,0.1671607378129117
Bouncer,9091.0,9098.0,7.0,Blue,Winter Park,187.0,0.0374331550802139
Dark Territory,9534.0,9967.0,436.0,Blue,Winter Park,2006.4,0.21730462519936203
Discovery Park,9409.0,9449.0,39.0,Blue,Winter Park,279.0,0.13978494623655913
Gangway,9534.0,9577.0,43.0,Blue,Winter Park,310.0,0.13870967741935483
Rail Yard,10049.0,10407.0,358.0,Blue,Winter Park,1689.6000000000001,0.21188446969696967
Re-Railer,9528.0,9678.0,151.0,Blue,Winter Park,686.4,0.219988344988345
Sorensen Park,9104.0,9180.0,75.0,Blue,Winter Park,207.0,0.36231884057971014
Starter Park,9528.0,9610.0,79.0,Blue,Winter Park,432.0,0.18287037037037038
Superpipe,10082.0,10233.0,154.0,Blue,Winter Park,528.0,0.2916666666666667
Allan Phipps,9472.0,10026.0,554.0,Black,Winter Park,2956.8,0.1873647186147186
Big Valley,9557.0,9902.0,344.0,Black,Winter Park,4118.400000000001,0.08352758352758352
Bill Wilson Way,9442.0,9567.0,125.0,Black,Winter Park,1267.2,0.09864267676767677
Bobcat,9416.0,9488.0,72.0,Black,Winter Park,580.8,0.12396694214876033
Corridor,9124.0,9423.0,299.0,Black,Winter Park,3484.8,0.0858011937557392
Dormouse,10472.0,10804.0,331.0,Black,Winter Park,2534.4,0.13060290404040403
